AGORA ID,Official name,Casual name,Link to document,Authority,Significance,Collections,Most recent activity,Most recent activity date,Proposed date,Annotated?,Validated?,Primarily applies to the government,Primarily applies to the private sector,Short summary,Long summary,Tags,Summaries and tags may include unreviewed machine output,Official plaintext retrieved,Official plaintext source,Official plaintext unavailable/infeasible,Official pdf source,Official pdf retrieved,Number of segments created,Applications: Agriculture and resource extraction,"Applications: Arts, sports, leisure, travel, and lifestyle",Applications: Broadcasting and media production,Applications: Business services and analytics,Applications: Construction and field services,Applications: Consumer goods,Applications: Education,Applications: Energy and utilities,Applications: Finance and investment,Applications: Government: benefits and welfare,Applications: Government: judicial and law enforcement,Applications: Government: military and public safety,Applications: Government: other applications/unspecified,Applications: Manufacturing and process automation,"Applications: Medicine, life sciences and public health",Applications: Networking and telecommunications,"Applications: Sales, retail, and customer relations",Applications: Security,Applications: Transportation,Harms: Detrimental content,Harms: Differential treatment based on a protected characteristic,Harms: Ecological harm,Harms: Financial loss,Harms: Harm to health/safety,Harms: Harm to infrastructure,Harms: Harm to property,"Harms: Violation of human rights, civil liberties, civil rights, or democratic norms and systems",Incentives: Access to business opportunities,Incentives: Civil liability,Incentives: Criminal liability,Incentives: Fines,Incentives: Imprisonment,Incentives: Subsidies,Risk factors: Bias,Risk factors: Interpretability and explainability,Risk factors: Privacy,Risk factors: Reliability,Risk factors: Reliability: Robustness,Risk factors: Safety,Risk factors: Security,Risk factors: Security: Cybersecurity,Risk factors: Security: Dissemination,Risk factors: Transparency,Strategies: Convening,Strategies: Disclosure,Strategies: Disclosure: About evaluation,Strategies: Disclosure: About incidents,Strategies: Disclosure: About inputs,Strategies: Disclosure: Accuracy thereof,Strategies: Disclosure: In deployment,Strategies: Disclosure: In standard form,Strategies: Evaluation,Strategies: Evaluation: Adversarial testing,Strategies: Evaluation: Conformity assessment,Strategies: Evaluation: External auditing,Strategies: Evaluation: Impact assessment,Strategies: Evaluation: Post-market monitoring,Strategies: Governance development,Strategies: Government study or report,Strategies: Government support,Strategies: Government support: AI workforce-related,Strategies: Government support: For R&D,Strategies: Input controls,Strategies: Input controls: Data circulation,Strategies: Input controls: Data use,"Strategies: Licensing, registration, and certification",Strategies: New institution,Strategies: Performance requirements,Strategies: Pilots and testbeds,Strategies: Tiering,Strategies: Tiering: Tiering based on domain of application,Strategies: Tiering: Tiering based on generality,Strategies: Tiering: Tiering based on impact,Strategies: Tiering: Tiering based on inputs,Strategies: Tiering: Tiering based on planning ability
820,"Coast Guard Authorization Act of 2023, Sec. 212 (""Report on Establishment of an Unmanned Systems Capabilities Office"")","Coast Guard Authorization Act, Sec. 212 (""Unmanned Systems Capabilities Office"")",https://www.congress.gov/bill/118th-congress/house-bill/2741,United States Congress,1. Lower,U.S. federal laws,Proposed,2023-04-20,2023-04-20,false,false,false,false,"Requires the Commandant to report on establishing an unmanned systems office. Mandates management, coordination, and contracting strategies for technology development. Lists inventory needs and cross-agency collaboration. Encourages data sharing and mandates a concept for integrating unmanned systems with AI.","Requires the Commandant to submit a report within one year outlining a plan for establishing an unmanned systems capabilities office within the Coast Guard.

Mandates inclusion of a management strategy for acquiring, developing, and deploying unmanned system and counter-unmanned system technologies.

Demands a coordination strategy to synchronize efforts across the Coast Guard and pursue expanded research, development, testing, and evaluation opportunities.

Requires identification of contracting and acquisition authorities needed for expedited technology development and deployment.

Lists the need for a detailed inventory of commercially available unmanned and counter-unmanned systems useful to the Coast Guard.

Calls for a cross-agency collaboration plan with the Department of Homeland Security, Department of Defense, and other relevant agencies.

Encourages opportunities to obtain and share unmanned system data to enhance maritime domain awareness.

Mandates the development of a concept of operations for a data ecosystem integrating unmanned system technologies with AI, machine learning, and information-sharing capabilities.",,true,2024-05-27,https://www.congress.gov/bill/118th-congress/house-bill/2741/text#toc-H8D795C1808FF4DF99FC75A18E419A8E1,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821,"Pandemic and All-Hazards Preparedness and Response Act, Sec. 407 (""Assessment of Artificial Intelligence Threats to Health Security"")","Pandemic Preparedness and Response Act, Sec. 407 (""AI Threats to Health Security"")",https://www.congress.gov/bill/118th-congress/senate-bill/2333,United States Congress,1. Lower,U.S. federal laws,Proposed,2023-07-18,2023-07-18,false,false,false,false,"Requires the Secretary of HHS to contract the National Academies for a study on AI-related health security vulnerabilities within 45 days. Mandates risk assessment, Federal roles, activities, gaps, and recommendations. Requires reports to Congress within specified timelines.","Requires the Secretary of Health and Human Services to seek a contract with the National Academies of Sciences, Engineering, and Medicine to conduct a study on AI-related health security vulnerabilities within 45 days of enactment.

Mandates the study to assess risks posed by AI advancements, including chemical, biological, radiological, and nuclear threats.

Describes roles and capabilities of HHS agencies and other Federal entities in identifying and mitigating these vulnerabilities.

Summarizes ongoing Federal activities related to these risks.

Identifies current or anticipated gaps in roles, responsibilities, and capabilities regarding AI-related health security.

Provides recommendations for improving Federal efforts to address these vulnerabilities.

Requires the National Academies to submit a report on the study to relevant Senate and House committees within 2 years.

Mandates the Secretary of HHS to submit a follow-up report on actions taken to mitigate AI-related health security risks within 1 year after the National Academies' report.",,true,2024-05-27,https://www.congress.gov/bill/118th-congress/senate-bill/2333/text,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,"NTIA Reauthorization Act of 2023, Sec. 203 (""Spectrum management improvements"")","NTIA Reauthorization Act, Sec. 203 (""Spectrum management improvements"")",https://www.congress.gov/bill/118th-congress/house-bill/4510,United States Congress,1. Lower,U.S. federal laws,Significant progress,2024-05-15,2023-07-10,false,false,false,false,Requires the Under Secretary to develop and support models for spectrum management involving AI. Mandates AI systems for dynamic spectrum access. Amends Section 104 to identify technologies for dynamic spectrum access. Encourages workforce development for advanced communications technologies. Supports institutional partnerships.,"Requires the Under Secretary, in coordination with the Commission and in consultation with other relevant Federal agencies, to develop, establish, prototype, and support the implementation of models, methodologies, and inputs for spectrum management decisions involving AI systems, advanced antenna arrays, and dynamic spectrum access technologies.

Mandates the development of AI systems to enable dynamic spectrum access, Internet of Things networks, and other advanced communications technologies.

Amends Section 104 of the National Telecommunications and Information Administration Organization Act to require the identification and facilitation of technologies that promote dynamic spectrum access, network sensing and monitoring, and optical and quantum communications.

Encourages the development of a skilled workforce for prototyping advanced communications technologies.

Supports partnerships among institutions for workforce development in advanced communications technology prototyping.",,true,2024-05-27,https://www.congress.gov/bill/118th-congress/house-bill/4510/text#toc-H59EDD2E863A54C788B1CFE86B649EC42,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,"Atomic Energy Advancement Act, Sec. 123 (""Advancement of Nuclear Regulatory Oversight"")","Atomic Energy Advancement Act, Sec. 123 (""Nuclear Regulatory Oversight"")",https://www.congress.gov/bill/118th-congress/house-bill/6544,United States Congress,1. Lower,U.S. federal laws,Significant progress,2024-02-28,2023-12-01,false,false,false,false,"Requires NRC to report to Congress on COVID-19 actions, including policy impacts. Mandates NRC develop a report on improving nuclear oversight using AI within one year. Obligates NRC to seek stakeholder input. Directs NRC to assess AI use. Instructs NRC to incorporate advanced technologies without compromising their mission.","Requires the Nuclear Regulatory Commission (NRC) to report to Congress on actions taken during the COVID-19 emergency, including revised or suspended regulatory policies and their impacts.

Mandates NRC to develop a report within one year identifying improvements in nuclear oversight and inspections using risk-informed, performance-based procedures, information technologies, and AI.

Obligates NRC to seek input from stakeholders like the Secretary of Energy, National Laboratories, and the nuclear energy industry.

Directs NRC to assess the use of AI and machine learning to enhance oversight and inspection decisions.

Instructs NRC to identify specific actions for incorporating advanced technologies into their activities without compromising their mission.",,true,2024-05-27,https://www.congress.gov/bill/118th-congress/house-bill/6544/text#toc-H616B150FC502411F817DF8D1D6A6C2C7,false,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826,"DEEPFAKES Accountability Act, Sec. 2 (""Transparency Requirements"")","DEEPFAKES Accountability Act, Sec. 2 (""Transparency Requirements"")",https://www.congress.gov/bill/118th-congress/house-bill/5586,United States Congress,1. Lower,U.S. federal laws,Proposed,2023-09-20,2023-09-20,false,false,false,false,"Amends Title 18, U.S. Code, to add transparency requirements for deepfakes. Requires content provenance technologies and specific disclosure formats. Imposes criminal and civil penalties for non-compliance. Establishes deepfake coordinators and mandates an enforcement trends report.","Amends Title 18, U.S. Code, to add transparency requirements for advanced technological false personation records (deepfakes).

Requires producers of such records to include content provenance technologies to identify alterations and disclosures detailing the extent of alterations.

Mandates specific disclosure formats for audiovisual, visual, and audio records.

Imposes criminal penalties, including fines and imprisonment up to 5 years, for non-compliance, especially in cases involving harassment, violence, fraud, or foreign influence.

Imposes civil penalties up to $150,000 per violation and allows for private rights of action for damages and injunctive relief.

Defines advanced technological false personation records and includes provisions for privacy protections and advisory opinions.

Establishes coordinators for deepfake-related violations in each U.S. Attorney’s Office.

Requires a report on enforcement trends and the impact of deepfakes on public policy and marginalized communities.",,true,2024-05-27,https://www.congress.gov/bill/118th-congress/house-bill/5586/text,false,,,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
829,"AREA Act, Part B (""National Center for Education Research""), Sec. 133 (""Duties"")","AREA Act, Part B (""National Center for Education Research""), Sec. 133 (""Duties"")",https://www.congress.gov/bill/118th-congress/senate-bill/3392,United States Congress,1. Lower,U.S. federal laws,Proposed,2023-12-04,2023-12-04,false,false,false,false,"Amends the Research Commissioner's duties to include maintaining peer-review standards. Requires proposing and implementing a relevant research plan. Mandates support of evidence-based practices and dissemination. Grants authority for research on underrepresented students. Obligates inclusion in the National Education Research Database. Allows technical assistance to underrepresented researchers. Supports research on educational technology, including AI and digital literacy.","Amends the duties of the Research Commissioner to include maintaining peer-review standards and supporting scientifically valid research.

Requires the Commissioner to propose and implement a research plan, ensuring the research is relevant and informs decision-making.

Mandates the support of evidence-based practices and the dissemination of research findings.

Grants authority to conduct research on underrepresented student populations and to support research-practice partnerships.

Obligates the Commissioner to ensure research is reviewed for inclusion in the National Education Research Database.

Allows for the provision of technical assistance to underrepresented researchers and institutions.

Supports research on educational technology, including artificial intelligence, digital literacy, and other significant educational topics.",,true,2024-05-27,https://www.congress.gov/bill/118th-congress/senate-bill/3392/text,false,,,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
830,"Health Care Price Transparency Act of 2023, Sec. 301 (""Establishing Requirements With Respect to the Use of Prior Authorization Under Medicare Advantage Plans"")","Health Care Price Transparency Act, Sec. 301 (""Requirements Regarding Prior Authorization Under Medicare Advantage Plans"")",https://www.congress.gov/bill/118th-congress/house-bill/4822,United States Congress,1. Lower,U.S. federal laws,Proposed,2023-07-24,2023-07-24,false,false,false,false,"Requires Medicare Advantage plans to implement an electronic prior authorization program by the third plan year.

Mandates enrollee protection and transparency by the fourth plan year.

Establishes a secure electronic transmission system excluding facsimiles and non-compliant portals.

Specifies real-time decisions for certain prior authorizations, with exceptions.

Demands annual reporting of prior authorization data, including AI use, and publication by the Secretary.

Calls for GAO and HHS to report to Congress on implementation and impact.","Requires Medicare Advantage plans to establish an electronic prior authorization program by the third plan year after the enactment date.

Mandates that plans meet enrollee protection standards and transparency requirements by the fourth plan year.

Establishes a secure electronic transmission system for prior authorization requests and responses, excluding certain forms like facsimiles and non-compliant payer portals.

Specifies that real-time decisions must be made for certain prior authorization requests, with exceptions for extenuating circumstances.

Demands detailed annual reporting of prior authorization data, including the use of AI and decision-support technologies, and the publication of this information by the Secretary.

Calls for GAO and HHS to submit reports to Congress evaluating the implementation and impact of these requirements.",,true,2024-05-27,https://www.congress.gov/bill/118th-congress/house-bill/4822/text#toc-HCAC31962936245EAB91F32DFB9EE44F1,false,,,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838,"Securing Growth and Robust Leadership in American Aviation Act, Sec. 1024 (""Technology Review of Artificial Intelligence and Machine Learning Technologies"")","American Aviation Act, Sec. 1024 (""Review of AI and ML Technologies"")",https://www.congress.gov/bill/118th-congress/house-bill/3935,United States Congress,1. Lower,Enacted laws and policies;U.S. federal laws,Enacted,2024-05-16,2023-06-09,false,false,false,false,Requires the Administrator to review AI and machine learning technologies for airport efficiency and safety. Allows consideration of best practices. Permits coordination with Federal agencies on China's AI use. Mandates inclusion of specific applications. Obligates a report to Congress within one year.,"Requires the Administrator to conduct a review of current and planned AI and machine learning technologies to enhance airport efficiency and safety.

Allows the Administrator to consider best practices and lessons learned from domestic and international AI and machine learning applications.

Permits coordination with other Federal agencies to identify China's use of AI and machine learning in airport operations.

Mandates the review to include AI and machine learning applications in jet bridges, airport service vehicles, aircraft taxi, air traffic control operations, and other areas deemed necessary by the Administrator.

Obligates the Administrator to submit a report to Congress within one year detailing the review's findings.",,true,2024-05-28,https://www.congress.gov/bill/118th-congress/house-bill/3935/text#toc-H7ED374E4041E474387FF34648AD054DC,false,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839,"Securing Growth and Robust Leadership in American Aviation Act, Sec. 1028 (""Air Traffic Control Training"")","American Aviation Act, Sec. 1028 (""Air Traffic Control Training"")",https://www.congress.gov/bill/118th-congress/house-bill/3935,United States Congress,1. Lower,Enacted laws and policies;U.S. federal laws,Enacted,2024-05-16,2023-06-09,false,false,false,false,Mandates the Administrator to modernize FAA air traffic controller training using advanced technologies like AI and VR. Requires collaboration with stakeholders and reporting to Congress within 1 year. Clarifies no delay in tower simulation system installations.,"Mandates the Administrator to carry out a research program to modernize, enhance, and streamline on-the-job training for FAA air traffic controllers.

Requires the assessment of benefits from advanced technologies, including AI, machine learning, adaptive computer-based simulation, virtual reality, and augmented reality, for improving training effectiveness, knowledge retention, and safety.

Includes collaboration with labor organizations and other stakeholders in the research program.

Obligates the Administrator to report findings to Congress within 1 year of the Act's enactment.

Clarifies that the section does not delay the installation of tower simulation systems at FAA air traffic facilities.",,true,2024-05-28,https://www.congress.gov/bill/118th-congress/house-bill/3935/text#toc-HFE134C67415640189C642F62A6AB33C3,false,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840,"Securing Growth and Robust Leadership in American Aviation Act, Sec. 908 (""Part 107 Waiver Improvements"")","American Aviation Act, Sec. 908 (""Part 107 Waiver Improvements"")",https://www.congress.gov/bill/118th-congress/house-bill/3935,United States Congress,1. Lower,Enacted laws and policies;U.S. federal laws,Enacted,2024-05-16,2023-06-09,false,false,false,false,Adopts a performance- and risk-based approach for waiver requests. Improves the application process and prohibits open-ended descriptive prompts except for unusual operations. Leverages data analytics. Requires consideration of property control. Publishes waivers online. Allows streamlined and expedited reviews.,"Adopts a performance- and risk-based approach for reviewing waiver requests under section 107.200 of title 14, CFR.

Improves the waiver application process and prohibits the use of open-ended descriptive prompts, except for unusual or irregular operations.

Leverages data, including big data analytics and machine learning, from previous waiver requests.

Requires consideration of control over access to real property within the operation area and recognizes safety enhancements from such control.

Publishes all issued certificates of waiver on the FAA website, including terms, conditions, limitations, and airspace class, while protecting proprietary information.

Allows streamlined approval for waiver applications substantially similar to previously approved ones.

Establishes an expedited review process for modifying or renewing previously issued waivers.",,true,2024-05-28,https://www.congress.gov/bill/118th-congress/house-bill/3935/text#toc-H25A9371BBE8648B09E7C94EBC7B3A544,false,,,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841,"Lummis-Gillibrand Responsible Financial Innovation Act, Sec. 1001 (""Executive Office of the President Appropriations"")","Responsible Financial Innovation Act, Sec. 1001 (""EOP Appropriations"")",https://www.congress.gov/bill/118th-congress/senate-bill/2281,United States Congress,1. Lower,U.S. federal laws,Proposed,2023-07-12,2023-07-12,false,false,false,false,"Authorize annual appropriations of $2,500,000 from 2023 to 2027 to the Office of Science and Technology Policy and the National Economic Council for hiring specialists in AI, crypto assets, and distributed ledger technology, supporting Federal coordination and presidential advisement.","Authorize appropriations of $2,500,000 annually from fiscal years 2023 to 2027 to the Office of Science and Technology Policy for hiring specialists in AI, crypto assets, and distributed ledger technology, available until the end of the subsequent fiscal year.

Require these funds to support positions coordinating Federal activities and advising the President on research and development strategies related to these technologies.

Authorize similar appropriations of $2,500,000 annually from fiscal years 2023 to 2027 to the National Economic Council for hiring specialists in AI, crypto assets, and distributed ledger technology, also available until the end of the subsequent fiscal year.

Require these funds to support positions coordinating Federal activities and advising the President on financial and economic policies related to these technologies.",,true,2024-05-28,https://www.congress.gov/bill/118th-congress/senate-bill/2281/text#toc-idef01ee42ae274e9b8e81c90f884f6475,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
852,ENFORCE Act,ENFORCE Act,https://www.congress.gov/bill/118th-congress/house-bill/8315,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-05-08,2024-05-08,false,false,false,false,Amends the Export Control Reform Act of 2018 to prevent exploitation of U.S. AI by foreign adversaries. Defines AI terms per the National Artificial Intelligence Initiative Act of 2020. Authorizes and empowers the President to control and license AI exports.,"Amends the Export Control Reform Act of 2018 to prevent foreign adversaries from exploiting U.S. artificial intelligence and other critical technologies.

Defines ""artificial intelligence"" and ""artificial intelligence system"" as per the National Artificial Intelligence Initiative Act of 2020.

Specifies an interim and final definition of ""covered artificial intelligence system,"" focusing on AI systems posing serious national security risks.

Authorizes the President to control the activities of U.S. persons related to critical AI systems and emerging technologies essential to national security.

Empowers the President to require U.S. persons to obtain licenses for exporting or transferring critical AI systems and technologies.

Amends the International Emergency Economic Powers Act to align with the updated export control provisions.",,true,2024-06-05,https://www.congress.gov/bill/118th-congress/house-bill/8315/text,false,,,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864,GRIData Act of 2024,GRIData Act,https://www.congress.gov/bill/118th-congress/senate-bill/4140,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-04-17,2024-04-17,false,false,false,false,Requires the Secretary of Energy to improve electric grid reliability by analyzing and sharing data. Mandates collaboration with relevant agencies and the use of AI. Establishes a steering committee. Requires a report to Congress. Authorizes $10 million.,"Requires the Secretary of Energy to identify, analyze, and share data to improve the reliability and resilience of the electric grid.

Mandates the Secretary to consider data types, temporal frequency, and spatial resolution, especially in rural, low-income, and disadvantaged communities.

Requires collaboration with National Laboratories, NOAA, and other agencies for weather data relevant to grid reliability and resilience.

Considers the use of emerging technologies, including AI and machine learning, to enhance grid reliability and resilience.

Establishes a steering committee with stakeholders from federal agencies, regulators, and the electric power sector to guide data-related activities.

Mandates the submission of a report to Congress within one year, detailing findings and recommendations for data collection and sharing.

Authorizes $10 million for the first fiscal year to support these activities.",,true,2024-06-06,https://www.congress.gov/bill/118th-congress/senate-bill/4140/text,false,,,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
878,Export Controls Enforcement Improvement Act of 2024,Export Controls Enforcement Improvement Act,https://www.congress.gov/bill/118th-congress/senate-bill/4085,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-04-09,2024-04-09,false,false,false,false,"Establishes the Export Enforcement Coordination Center within DHS to coordinate export enforcement. Focuses on sensitive technologies like AI, semiconductors, and quantum tech. Designates the Center as the primary forum for export control. Requires development of best practices and information dissemination. Mandates reports to Congress on enforcement logistics. Authorizes $25,000,000 for fiscal year 2025.","Establishes the Export Enforcement Coordination Center within the Department of Homeland Security to coordinate export enforcement among various federal departments and agencies.

Focuses the Center's efforts on sensitive technologies, including advanced artificial intelligence capabilities, semiconductors, and quantum technology.

Designates the Center as the primary forum for coordinating efforts against unlawful transshipment and diversion of exports, particularly to countries like China, Russia, Iran, and North Korea.

Requires the Center to develop best practices and disseminate actionable information to the private sector about export control risks.

Mandates the submission of reports to Congress on the value and logistics of posting U.S. and foreign law enforcement officials to enhance export control enforcement. 

Authorizes $25,000,000 for the establishment of the Center for fiscal year 2025.",,true,2024-06-06,https://www.congress.gov/bill/118th-congress/senate-bill/4085/text,false,,,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
879,Emerging Innovative Border Technologies Act,Emerging Innovative Border Technologies Act,https://www.congress.gov/bill/118th-congress/house-bill/7832,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-03-29,2024-03-29,false,false,false,false,"Requires the Secretary of Homeland Security to develop a plan for advanced technologies in border security within 180 days. Mandates inclusion of CBP Innovation Teams' utilization, technology assessments, non-utilized technologies, procurement analysis, privacy impacts, coordination with DHS, and annual reporting.","Requires the Secretary of Homeland Security to develop and submit a plan within 180 days to identify, integrate, and deploy advanced technologies, including AI and machine learning, to enhance border security operations.

Mandates inclusion of information on how CBP utilizes its Innovation Teams and other mechanisms to achieve these goals.

Requires assessments of technology contributions, team compositions, and coordination efforts within CBP and DHS.

Identifies non-utilized technologies from other federal agencies that could enhance border security.

Includes an analysis of procurement authorities and whether additional ones are needed.

Demands explanations on scaling existing programs and descriptions of planned security technology programs with objectives, goals, and timelines.

Assesses the privacy and security impact on border communities and legacy technology phase-outs.

Requires coordination with DHS's Science and Technology Directorate to develop and incentivize new technologies.

Specifies metrics for evaluating effectiveness and identifies recent technological advancements in various surveillance and inspection technologies.

Authorizes CBP Innovation Teams to research and adapt commercial technologies, establishing procedures and strategic goals.

Requires annual reporting on Innovation Team activities, including successful technology transitions.",,true,2024-06-05,https://www.congress.gov/bill/118th-congress/house-bill/7832/text,false,,,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
885,American Economic Independence Act of 2024,American Economic Independence Act,https://www.congress.gov/bill/118th-congress/senate-bill/4026,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-03-21,2024-03-21,false,false,false,false,Requires the President to report to Congress every three years on U.S.-China economic integration and national security risks for 15 years. Mandates risk analysis in AI and other priority sectors. Requires mitigation recommendations. Permits unclassified reports.,"Requires the President, through the Director of the Office of Management and Budget, to submit a report to Congress on the state of economic integration between the U.S. and China, and the national security risks posed by this integration, every three years for 15 years.

Mandates each report to assess the level of economic integration and its changes since 2000, with predictions for the next three years, specifically in priority sectors including artificial intelligence.

Includes analysis of risks such as reliance on Chinese entities, supply chain dependencies, intellectual property theft, and impacts on the U.S. defense industrial base, particularly in the AI sector.

Requires recommendations for mitigating identified risks.

Permits consultation with nongovernmental entities and submission of the report in an unclassified form, potentially with a classified annex.",,true,2024-06-06,https://www.congress.gov/bill/118th-congress/senate-bill/4026/text,false,,,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
896,Preparing Election Administrators for AI Act,Preparing Election Administrators for AI Act,https://www.congress.gov/bill/118th-congress/senate-bill/3897,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-03-11,2024-03-11,false,false,false,false,"Requires the Election Assistance Commission to develop voluntary AI guidelines for election offices within 60 days. Mandates inclusion of AI risks, benefits, and disinformation. Obligates a study on AI in 2024 elections by November 2025. Requires guideline updates accordingly.","Requires the Election Assistance Commission to develop and issue voluntary guidelines for election offices addressing the use and risks of artificial intelligence (AI) technologies in election administration within 60 days of enactment.

Mandates inclusion of guidelines on the risks and benefits of AI in election activities, cybersecurity risks, the impact of AI-generated information on sharing accurate election information, and the spread of election disinformation.

Obligates the Election Assistance Commission to study and report on the use and impacts of AI technologies in the 2024 federal elections by November 5, 2025, including the sharing of AI-generated information and the use of AI by election offices.

Requires the Election Assistance Commission to review and update the voluntary guidelines based on the study's findings.",,true,2024-06-06,https://www.congress.gov/bill/118th-congress/senate-bill/3897/text,false,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
